Device,DateRecord,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid GPS
Street Sander SF829036,12/10/2021 10:48:43,9.941939354,-96.84572,43.51516,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:48:44,0,-96.76116,43.60172,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:48:50,19.26250648,-96.67029,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:48:52,6.213711739,-96.84572,43.51485,TRUE,FALSE,TRUE,TRUE
Landfill SF970140,12/10/2021 10:48:53,0,-96.92846,43.5093,TRUE,TRUE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:48:57,9.941939354,-96.84557,43.51472,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:48:57,36.66090012,-96.73132,43.55753,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:48:58,19.26250648,-96.74729,43.4711,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:49:03,21.74799156,-96.6688,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:49:09,19.26250648,-96.68897,43.51294,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:49:18,21.74799156,-96.84377,43.51472,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:49:24,28.58307457,-96.66599,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:49:28,32.31130219,-96.73126,43.56191,TRUE,FALSE,TRUE,TRUE
Landfill SF970140,12/10/2021 10:49:29,13.67016602,-96.92621,43.50909,TRUE,TRUE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:49:31,21.74799156,-96.84222,43.51472,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:49:37,0,-96.71972,43.5497,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:49:39,27.34033203,-96.68987,43.51585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:49:45,16.15565109,-96.74729,43.47435,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:49:49,27.34033203,-96.69051,43.51685,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:49:51,9.941939354,-96.73124,43.56388,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:49:56,0,-96.73124,43.56395,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:49:59,28.58307457,-96.69143,43.51777,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:50:02,24.23347664,-96.69173,43.518,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:50:04,6.835083008,-96.74726,43.47512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:06,3.106855869,-96.76114,43.60174,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:50:08,29.82581711,-96.65879,43.5584,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:09,1.242742419,-96.71972,43.5497,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:11,9.941939354,-96.76122,43.60189,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:13,1.864113569,-96.73124,43.56398,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:14,13.67016602,-96.7614,43.60192,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:16,0,-96.71974,43.54967,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:17,0.62137121,-96.71974,43.54967,TRUE,FALSE,TRUE,TRUE
Street Message Board SF090140,12/10/2021 10:50:18,0,-96.78349,43.54427,FALSE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:19,11.18468189,-96.73111,43.56411,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:22,7.456454277,-96.71962,43.54967,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:50:22,17.39839363,-96.74611,43.47517,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:23,25.47621918,-96.76242,43.60189,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:27,20.50524902,-96.73039,43.56413,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:29,17.39839363,-96.73016,43.56413,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:31,4.970969677,-96.71928,43.54967,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:33,11.18468189,-96.72996,43.56426,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:34,32.31130219,-96.76426,43.60187,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:50:36,25.47621918,-96.69514,43.52054,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:50:37,18.01976395,-96.74463,43.47517,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:40,3.728227139,-96.71921,43.54987,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:50:42,27.34033203,-96.65337,43.55837,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:44,16.15565109,-96.76557,43.60182,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:50:44,25.47621918,-96.69579,43.52123,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:47,19.26250648,-96.72993,43.56519,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:48,14.91290855,-96.7659,43.60176,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:50,9.941939354,-96.71951,43.54995,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:50:51,25.47621918,-96.69611,43.52189,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:50:53,13.67016602,-96.76605,43.60154,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:50:56,3.728227139,-96.71977,43.54998,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:50:56,10.56331062,-96.72996,43.56575,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:50:57,25.47621918,-96.69619,43.52251,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:00,8.699196815,-96.71987,43.55003,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:51:01,10.56331062,-96.73014,43.5659,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:07,18.01976395,-96.71989,43.55041,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:07,21.74799156,-96.76605,43.60061,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:51:08,0,-96.65134,43.55835,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:51:10,16.15565109,-96.83238,43.5147,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:51:10,0,-96.73047,43.5659,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:13,19.26250648,-96.71989,43.55087,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:51:14,24.23347664,-96.69568,43.52417,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:51:15,21.74799156,-96.74025,43.47517,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:16,13.67016602,-96.71989,43.55108,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:51:16,17.39839363,-96.83182,43.51468,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:18,0,-96.76601,43.60013,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:19,1.864113569,-96.76601,43.60015,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:21,8.699196815,-96.7198,43.55123,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:51:23,8.077825546,-96.83138,43.51465,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:24,6.835083008,-96.76608,43.60023,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:51:26,16.15565109,-96.7392,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:27,0,-96.76613,43.60026,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:29,1.864113569,-96.76611,43.60026,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:51:32,6.213711739,-96.83102,43.51463,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:51:33,24.23347664,-96.69479,43.52586,TRUE,FALSE,TRUE,TRUE
Landfill SF970140,12/10/2021 10:51:36,0,-96.92487,43.5093,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:43,24.23347664,-96.71772,43.55123,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:51:43,1.242742419,-96.65134,43.55832,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:43,22.9907341,-96.76601,43.60089,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:51:46,24.23347664,-96.69435,43.52707,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:51:47,21.74799156,-96.73695,43.47512,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:51,24.23347664,-96.71664,43.55123,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:51:52,12.42742348,-96.83093,43.51383,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:51:52,0,-96.73047,43.5659,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:51:53,24.23347664,-96.69427,43.52773,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:56,3.728227139,-96.76598,43.60167,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:51:59,16.15565109,-96.71577,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:51:59,8.699196815,-96.7659,43.60172,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:01,21.74799156,-96.69437,43.52847,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:03,21.74799156,-96.64996,43.55835,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:06,11.18468189,-96.6944,43.5288,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:52:14,25.47621918,-96.76447,43.60179,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:15,18.01976395,-96.6487,43.55837,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:52:16,17.39839363,-96.73396,43.47512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:17,0,-96.6944,43.52911,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:52:21,26.09758949,-96.76347,43.60182,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:23,21.74799156,-96.64776,43.55837,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:52:25,20.50524902,-96.71326,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:52:30,22.9907341,-96.76221,43.60182,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:52:31,18.01976395,-96.73244,43.47502,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:52:32,20.50524902,-96.71245,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:33,4.970969677,-96.64704,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:37,1.242742419,-96.69443,43.52914,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:52:40,9.320568085,-96.73175,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:52:40,11.18468189,-96.76134,43.60179,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:41,14.91290855,-96.64655,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:52:42,21.74799156,-96.8308,43.51027,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:42,9.320568085,-96.69445,43.52924,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:52:48,0,-96.71163,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:52:48,17.39839363,-96.64589,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:48,11.18468189,-96.69473,43.52934,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:52:49,0,-96.73149,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:52:52,1.864113569,-96.73149,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:52:55,24.23347664,-96.76122,43.60079,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:52:57,21.74799156,-96.69558,43.52932,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:53:01,16.15565109,-96.73098,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:06,0,-96.64512,43.5584,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:53:10,37.90364456,-96.76116,43.59887,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:53:12,1.864113569,-96.71163,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:12,0.62137121,-96.64512,43.55843,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:12,19.26250648,-96.69734,43.52929,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:53:14,4.970969677,-96.71158,43.5512,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:15,0.62137121,-96.64515,43.55843,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:16,0,-96.64515,43.55843,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:53:18,20.50524902,-96.72916,43.47499,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:53:20,10.56331062,-96.71137,43.55131,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:23,0,-96.69798,43.52929,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:25,1.864113569,-96.69801,43.52929,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:53:31,17.39839363,-96.83074,43.50643,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:53:31,0,-96.73047,43.5659,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:32,0,-96.69806,43.52924,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:53:35,27.34033203,-96.71135,43.55254,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:36,1.242742419,-96.69806,43.52922,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:37,1.242742419,-96.64512,43.55843,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:53:40,0,-96.72781,43.47499,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:40,0,-96.69804,43.52919,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:53:41,39.14638519,-96.76119,43.59409,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:42,8.699196815,-96.64497,43.55845,TRUE,FALSE,TRUE,TRUE
Landfill SF970140,12/10/2021 10:53:43,0,-96.92487,43.50927,TRUE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:53:43,1.242742419,-96.72778,43.47499,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:45,7.456454277,-96.64484,43.55848,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:53:48,1.242742419,-96.69804,43.52919,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:53:49,13.67016602,-96.7275,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:52,0,-96.64481,43.55861,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:53,1.864113569,-96.64481,43.55861,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:53:55,28.58307457,-96.71135,43.55489,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:53:57,4.349598408,-96.64484,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:00,0,-96.64484,43.5585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:02,1.864113569,-96.64484,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:54:02,41.01049805,-96.76116,43.59073,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:07,12.42742348,-96.64507,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:54:12,25.47621918,-96.76116,43.58943,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:13,25.47621918,-96.72484,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:54:15,21.74799156,-96.69624,43.52919,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:17,25.47621918,-96.72427,43.47502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:54:25,14.91290855,-96.69522,43.52919,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:26,7.456454277,-96.64625,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:28,11.18468189,-96.7233,43.47505,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:54:28,21.74799156,-96.76116,43.58792,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:32,11.18468189,-96.72312,43.47515,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:54:32,10.56331062,-96.69473,43.52916,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:54:38,12.42742348,-96.69447,43.52898,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:54:42,28.58307457,-96.71137,43.56045,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:54:42,18.01976395,-96.83072,43.50142,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:42,11.18468189,-96.7231,43.47561,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:54:42,22.9907341,-96.76119,43.58669,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:44,22.9907341,-96.64776,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:54:44,21.74799156,-96.69443,43.52858,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:54:49,24.23347664,-96.71143,43.56119,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:49,22.9907341,-96.64842,43.5585,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 10:54:51,0,-96.70702,43.58497,TRUE,FALSE,TRUE,FALSE
Street Sander SF829044,12/10/2021 10:54:52,29.82581711,-96.76124,43.58561,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:54:53,0,-96.72305,43.47592,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:54:55,3.728227139,-96.83072,43.5008,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:54:58,8.699196815,-96.71145,43.56173,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:54:58,19.26250648,-96.64952,43.5585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:55:00,22.9907341,-96.69435,43.5272,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:55:05,32.93267441,-96.76201,43.58395,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:55:09,0,-96.71145,43.56191,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:55:09,3.728227139,-96.65016,43.5585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:10,4.349598408,-96.83072,43.50052,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:55:10,0,-96.73047,43.5659,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:55:13,0.62137121,-96.71145,43.56191,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:16,1.242742419,-96.72307,43.47594,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:17,0,-96.83072,43.50044,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:55:19,14.91290855,-96.71145,43.56214,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:19,4.349598408,-96.72305,43.47597,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:55:20,32.31130219,-96.76365,43.58239,TRUE,FALSE,TRUE,TRUE
Contractor First Rate Blade 4,12/10/2021 10:55:22,0,-96.7071,43.58525,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:55:24,1.864113569,-96.65037,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:27,1.864113569,-96.83072,43.50044,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:55:27,0,-96.65039,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:29,4.970969677,-96.83074,43.50039,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:55:29,1.864113569,-96.65039,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:31,0,-96.72325,43.47599,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:55:34,26.09758949,-96.71143,43.56347,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:34,1.242742419,-96.72323,43.47599,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:55:34,11.18468189,-96.6506,43.55853,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:36,5.592340946,-96.83085,43.50029,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:38,0,-96.7232,43.47599,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 10:55:38,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829036,12/10/2021 10:55:40,0,-96.83083,43.50024,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:55:40,26.09758949,-96.69598,43.52346,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:41,1.864113569,-96.7232,43.47599,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:55:41,32.93267441,-96.76618,43.58029,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:42,1.242742419,-96.83083,43.50024,TRUE,FALSE,TRUE,TRUE
Street Sander SF829026,12/10/2021 10:55:44,0,-96.7167,43.57107,FALSE,FALSE,TRUE,FALSE
Street Sander SF829039,12/10/2021 10:55:45,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Fleet Parts Runner SF110331,12/10/2021 10:55:47,29.82581711,-96.7114,43.56498,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:47,0,-96.83083,43.50026,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:55:48,25.47621918,-96.69619,43.52264,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:55:49,1.864113569,-96.8308,43.50026,TRUE,FALSE,TRUE,TRUE
Landfill SF970140,12/10/2021 10:55:50,0,-96.92487,43.5093,FALSE,TRUE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:55:51,13.67016602,-96.72315,43.47566,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:55:52,35.41815948,-96.76726,43.57898,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:55:54,24.23347664,-96.69617,43.52207,TRUE,FALSE,TRUE,TRUE
Street Sander SF829041,12/10/2021 10:56:02,25.47621918,-96.65354,43.5585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:56:02,1.242742419,-96.73055,43.56585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:56:02,34.17541504,-96.76779,43.57763,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:56:02,24.23347664,-96.69588,43.52133,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 10:56:04,21.74799156,-96.7114,43.56675,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 10:56:04,6.213711739,-96.83057,43.50039,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:56:04,0,-96.72315,43.47528,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 10:56:07,29.82581711,-96.76785,43.57698,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 10:56:09,9.941939354,-96.7308,43.56585,TRUE,FALSE,TRUE,TRUE
Street Sander SF829045,12/10/2021 10:56:09,25.47621918,-96.6954,43.52069,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 10:56:10,1.242742419,-96.72312,43.47525,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 10:56:12,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829036,12/10/2021 10:56:15,16.15565109,-96.83059,43.50085,TRUE,FALSE,TRUE,TRUE
