OID_,Device,Device_Group,datetimerecorded,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid_GPS,datetime1
1650,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:34:20 AM,7,-96.760930000000002,43.545879999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:34:20
1651,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:34:21 AM,22,-96.707560000000001,43.490540000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:21
1652,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:34:26 AM,17,-96.732600000000005,43.567749999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:26
1653,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:34:26 AM,21,-96.734999999999999,43.551180000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:26
1654,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:34:28 AM,19,-96.821269999999998,43.514719999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:34:28
1655,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:34:30 AM,19,-96.760189999999994,43.545879999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:34:30
1656,Fleet Parts Runner SF110331,Parts,12/10/2021 9:34:34 AM,29,-96.711429999999993,43.581569999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:34
1657,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:34:38 AM,21,-96.736360000000005,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:38
1658,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:34:41 AM,24,-96.733620000000002,43.566800000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:41
1659,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:34:45 AM,23,-96.758349999999993,43.545879999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:34:45
1660,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:34:45 AM,3,-96.736850000000004,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:45
1661,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:34:52 AM,11,-96.734260000000006,43.566180000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:52
1662,Fleet Parts Runner SF110331,Parts,12/10/2021 9:34:56 AM,34,-96.711089999999999,43.578850000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:56
1663,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:34:56 AM,23,-96.737719999999996,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:56
1664,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:34:57 AM,11,-96.734359999999995,43.565980000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:34:57
1665,Street Sander SF829031,"Sanders, Sanders",12/10/2021 9:35:00 AM,0,-96.716340000000002,43.571249999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:35:00
1666,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:01 AM,16,-96.734129999999993,43.565880000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:01
1667,Fleet Parts Runner SF110331,Parts,12/10/2021 9:35:06 AM,31,-96.710939999999994,43.577599999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:06
1668,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:11 AM,25,-96.732900000000001,43.565849999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:11
1669,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:35:19 AM,25,-96.740889999999993,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:19
1670,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:35:20 AM,25,-96.814800000000005,43.514719999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:35:20
1671,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:20 AM,16,-96.731849999999994,43.565800000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:20
1672,Fleet Parts Runner SF110331,Parts,12/10/2021 9:35:22 AM,26,-96.710859999999997,43.575780000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:22
1673,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:35:25 AM,24,-96.752790000000005,43.545929999999998,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:35:25
1674,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:28 AM,0,-96.731489999999994,43.565800000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:28
1675,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:33 AM,3,-96.731470000000002,43.565800000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:33
1676,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:35:34 AM,19,-96.813109999999995,43.514719999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:35:34
1677,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:36 AM,10,-96.731369999999998,43.565750000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:36
1678,Fleet Parts Runner SF110331,Parts,12/10/2021 9:35:38 AM,26,-96.710960000000000,43.574039999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:38
1679,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:35:41 AM,11,-96.812520000000006,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:41
1680,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:35:42 AM,7,-96.751279999999994,43.545929999999998,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:35:42
1681,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:35:42 AM,25,-96.707560000000001,43.498440000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:42
1682,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:43 AM,19,-96.731369999999998,43.565339999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:43
1683,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:47 AM,18,-96.731369999999998,43.565030000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:47
1684,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:35:48 AM,26,-96.745090000000005,43.551130000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:48
1685,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:35:55 AM,9,-96.811700000000002,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:55
1686,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:35:55 AM,17,-96.751230000000007,43.545420000000000,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:35:55
1687,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:35:55 AM,11,-96.731369999999998,43.564590000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:55
1688,Fleet Parts Runner SF110331,Parts,12/10/2021 9:35:57 AM,29,-96.711349999999996,43.571869999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:35:57
1689,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:36:00 AM,9,-96.707560000000001,43.499600000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:00
1690,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:36:05 AM,15,-96.751230000000007,43.544750000000001,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:36:05
1691,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:36:07 AM,18,-96.810649999999995,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:07
1692,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:36:07 AM,0,-96.746570000000006,43.551180000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:07
1693,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:36:08 AM,11,-96.751230000000007,43.544600000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:36:08
1694,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:36:09 AM,0,-96.707530000000006,43.499749999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:09
1695,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:10 AM,27,-96.711529999999996,43.570410000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:10
1696,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:36:14 AM,1,-96.707530000000006,43.499749999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:14
1697,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:36:15 AM,25,-96.731369999999998,43.562980000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:15
1698,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:20 AM,10,-96.711650000000006,43.569710000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:20
1699,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:36:28 AM,19,-96.751260000000002,43.543300000000002,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:36:28
1700,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:36:28 AM,0,-96.715059999999994,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:36:28
1701,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:30 AM,8,-96.712190000000007,43.569769999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:30
1702,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:36:31 AM,24,-96.807860000000005,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:31
1703,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:36:32 AM,1,-96.746600000000001,43.551160000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:32
1704,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:36:35 AM,0,-96.715059999999994,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:36:35
1705,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:36 AM,11,-96.712190000000007,43.570020000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:36
1706,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:36:37 AM,8,-96.746729999999999,43.551229999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:37
1707,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:36:39 AM,14,-96.707530000000006,43.500570000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:39
1708,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:36:43 AM,19,-96.746729999999999,43.551540000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:43
1709,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:47 AM,0,-96.712190000000007,43.570250000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:47
1710,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:36:48 AM,17,-96.707710000000006,43.501130000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:48
1711,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:52 AM,1,-96.712190000000007,43.570250000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:52
1712,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:36:53 AM,15,-96.751230000000007,43.541530000000002,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:36:53
1713,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:36:55 AM,29,-96.746859999999998,43.552819999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:55
1714,Fleet Parts Runner SF110331,Parts,12/10/2021 9:36:57 AM,8,-96.712270000000004,43.570349999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:57
1715,Street Flusher SF820054,"Flushers, Route Group, Flushers",12/10/2021 9:36:57 AM,0,-96.713750000000005,43.571350000000002,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:36:57
1716,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:36:59 AM,26,-96.803970000000007,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:36:59
1717,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:37:00 AM,19,-96.751230000000007,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:37:00
1718,Street Sander SF829034,"Sanders, Sanders",12/10/2021 9:37:02 AM,0,-96.715059999999994,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:37:02
1719,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:37:03 AM,23,-96.708269999999999,43.502260000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:03
1720,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:04 AM,25,-96.746880000000004,43.553770000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:04
1721,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:06 AM,12,-96.712779999999995,43.570349999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:06
1722,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:10 AM,16,-96.746880000000004,43.554250000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:10
1723,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:37:13 AM,21,-96.802180000000007,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:13
1724,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:16 AM,7,-96.713340000000002,43.570380000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:16
1725,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:37:19 AM,18,-96.801640000000006,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:19
1726,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:20 AM,9,-96.746629999999996,43.554609999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:20
1727,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:37:22 AM,22,-96.709119999999999,43.503900000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:22
1728,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:23 AM,0,-96.746629999999996,43.554659999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:23
1729,Street Sander SF829033,"Sanders, Sanders",12/10/2021 9:37:23 AM,0,-96.715010000000007,43.570349999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:37:23
1730,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:25 AM,2,-96.746629999999996,43.554639999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:25
1731,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:37:26 AM,26,-96.731340000000003,43.555759999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:26
1732,Street Sander SF829037,"Sanders, Sanders",12/10/2021 9:37:26 AM,0,-96.713369999999998,43.570950000000003,FALSE,FALSE,TRUE,TRUE,12/10/2021 9:37:26
1733,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:28 AM,7,-96.713620000000006,43.570689999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:28
1734,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:29 AM,9,-96.746629999999996,43.554560000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:29
1735,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:32 AM,0,-96.713620000000006,43.570709999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:32
1736,Street Sander SF829037,"Sanders, Sanders",12/10/2021 9:37:33 AM,0,-96.713369999999998,43.570950000000003,FALSE,FALSE,TRUE,TRUE,12/10/2021 9:37:33
1737,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:36 AM,1,-96.713620000000006,43.570709999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:36
1738,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:37:36 AM,0,-96.746629999999996,43.554409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:36
1739,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:37 AM,0,-96.713620000000006,43.570709999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:37
1740,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:37:39 AM,22,-96.710139999999996,43.505180000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:39
1741,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:43 AM,1,-96.713650000000001,43.570740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:43
1742,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:37:43 AM,29,-96.798389999999998,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:43
1743,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:37:44 AM,19,-96.751260000000002,43.537590000000002,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:37:44
1744,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:47 AM,4,-96.713600000000000,43.570740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:47
1745,Sander SF829027,"Sanders, Sanders",12/10/2021 9:37:49 AM,0,-96.716639999999998,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:37:49
1746,Street Sander SF829024,"Sanders, Sanders",12/10/2021 9:37:49 AM,0,-96.716669999999993,43.571129999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:37:49
1747,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:50 AM,0,-96.713579999999993,43.570770000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:50
1748,Fleet Parts Runner SF110331,Parts,12/10/2021 9:37:54 AM,1,-96.713579999999993,43.570740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:54
1749,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:37:54 AM,23,-96.710880000000003,43.506380000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:37:54
1750,Fleet Parts Runner SF110331,Parts,12/10/2021 9:38:05 AM,0,-96.713620000000006,43.570740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:05
1751,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:07 AM,24,-96.731319999999997,43.551510000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:07
1752,Landfill SF970140,Landfill,12/10/2021 9:38:14 AM,0,-96.927949999999996,43.509300000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:38:14
1753,Street Sander SF829040,"Sanders, Sanders",12/10/2021 9:38:14 AM,0,-96.714979999999997,43.570349999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:38:14
1754,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:15 AM,29,-96.731319999999997,43.550669999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:15
1755,Street Sander SF829040,"Sanders, Sanders",12/10/2021 9:38:21 AM,0,-96.714979999999997,43.570349999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:38:21
1756,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:22 AM,0,-96.746629999999996,43.554409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:22
1757,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:26 AM,22,-96.731290000000001,43.549540000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:26
1758,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:31 AM,2,-96.746629999999996,43.554409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:31
1759,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:32 AM,8,-96.731319999999997,43.549180000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:32
1760,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:38:35 AM,15,-96.791960000000003,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:35
1761,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:39 AM,0,-96.731290000000001,43.549059999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:39
1762,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:38:40 AM,21,-96.711200000000005,43.510530000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:40
1763,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:38:41 AM,19,-96.751260000000002,43.532850000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:38:41
1764,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:42 AM,9,-96.746979999999994,43.554430000000004,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:42
1765,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:46 AM,2,-96.731319999999997,43.549030000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:46
1766,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:47 AM,17,-96.747110000000006,43.554200000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:47
1767,Street Sander SF829040,"Sanders, Sanders",12/10/2021 9:38:48 AM,0,-96.714979999999997,43.570349999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:38:48
1768,Street Sander SF829041,"Sanders, Sanders",12/10/2021 9:38:49 AM,0,-96.735740000000007,43.570129999999999,TRUE,FALSE,TRUE,FALSE,12/10/2021 9:38:49
1769,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:38:53 AM,23,-96.789919999999995,43.514719999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:53
1770,Street Sander SF829041,"Sanders, Sanders",12/10/2021 9:38:53 AM,0,-96.735740000000007,43.570129999999999,TRUE,FALSE,TRUE,FALSE,12/10/2021 9:38:53
1771,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:53 AM,29,-96.747090000000000,43.553669999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:53
1772,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:38:56 AM,21,-96.731290000000001,43.548490000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:56
1773,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:38:59 AM,32,-96.747010000000003,43.552920000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:38:59
1774,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:00 AM,25,-96.751260000000002,43.531059999999997,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:39:00
1775,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:39:02 AM,22,-96.711780000000005,43.512470000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:02
1776,Street Sander SF829042,"Sanders, Sanders",12/10/2021 9:39:05 AM,23,-96.731290000000001,43.547669999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:05
1777,Fleet Parts Runner SF110331,Parts,12/10/2021 9:39:07 AM,0,-96.713620000000006,43.570740000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:07
1778,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:09 AM,21,-96.751279999999994,43.530290000000001,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:39:09
1779,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:39:09 AM,23,-96.746880000000004,43.551819999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:09
1780,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:39:12 AM,22,-96.711910000000003,43.513339999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:12
1781,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:39:17 AM,9,-96.746880000000004,43.551330000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:17
1782,Street Sander SF829041,"Sanders, Sanders",12/10/2021 9:39:20 AM,0,-96.735510000000005,43.570200000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:20
1783,Street Sander SF829035,"Sanders, Sanders",12/10/2021 9:39:20 AM,0,-96.715090000000004,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:39:20
1784,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:23 AM,4,-96.751260000000002,43.529620000000001,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:39:23
1785,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:39:23 AM,10,-96.747110000000006,43.551360000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:23
1786,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:39:23 AM,11,-96.711830000000006,43.514009999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:23
1787,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:26 AM,0,-96.751260000000002,43.529600000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:26
1788,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:39:27 AM,0,-96.711810000000000,43.514090000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:27
1789,Street Sander SF829035,"Sanders, Sanders",12/10/2021 9:39:27 AM,0,-96.715090000000004,43.570329999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:39:27
1790,Street Sander SF829036,"Sanders, Sanders",12/10/2021 9:39:35 AM,26,-96.784160000000000,43.514749999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:35
1791,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:39:35 AM,27,-96.748050000000006,43.552019999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:35
1792,Landfill SF970140,Landfill,12/10/2021 9:39:36 AM,15,-96.930149999999998,43.505949999999999,TRUE,TRUE,TRUE,TRUE,12/10/2021 9:39:36
1793,Street Sander SF829041,"Sanders, Sanders",12/10/2021 9:39:39 AM,0,-96.735510000000005,43.570200000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:39
1794,Street Sander SF829045,"Sanders, Sanders",12/10/2021 9:39:40 AM,3,-96.711810000000000,43.514110000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:40
1795,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:43 AM,2,-96.751260000000002,43.529580000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:43
1796,Street Flusher SF820083,"Flushers, Route Group, Flushers",12/10/2021 9:39:43 AM,1,-96.715209999999999,43.570070000000001,FALSE,FALSE,TRUE,FALSE,12/10/2021 9:39:43
1797,Street Sander SF829044,"Sanders, Sanders",12/10/2021 9:39:46 AM,27,-96.749309999999994,43.552869999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:46
1798,Street Sander SF829038,"Sanders, Sanders",12/10/2021 9:39:47 AM,12,-96.751260000000002,43.529449999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 9:39:47
